y_train;y_train_pred;y_test;y_test_pred
4.960629921;0.99275;;-468.4091796875
1.057;2.853658537;;-110.5966796875
7.952380952;0.918333333;;390.2783203125
9.048780488;4.212598425;;116.0908203125
5.275590551;0.74;;493.2783203125
13.0;5.393700787;;-22.1591796875
2.362204724;6.87804878;;4.3408203125
4.291338583;8.292682927;;70.0908203125
6.609756098;7.195121951;;-59.0966796875
9.55;17.52380952;;15.0908203125
7.365853659;8.829268293;;77.8408203125
9.35;5.511811024;;-22.1591796875
6.811023622;5.585365854;;70.0908203125
18.95238095;362.29;;747.8408203125
22.85714286;17.8;;90.4033203125
11.95238095;4.731707317;;-102.8466796875
6.88976378;2.87804878;;-110.5966796875
10.62992126;26.38095238;;-50.4091796875
7.125984252;6.4;;38.9033203125
6.707317073;4.724409449;;138.4033203125
14.36585366;9.80952381;;7.5908203125
4.173228346;13.55;;161.6533203125
13.76190476;2.731707317;;-110.5966796875
16.85714286;6.102362205;;10.9033203125
16.05;4.536585366;;200.3408203125
6.35;12.31707317;;-53.0966796875
1.004;4.566929134;;-81.6591796875
1.05;0.94025;;-314.0966796875
295.7746479;14.6;;84.1533203125
13.80952381;16.04761905;;-51.9091796875
11.31707317;4.536585366;;200.3408203125
13.07317073;7.804878049;;70.0908203125
13.54330709;10.70866142;;-22.1591796875
0.99;5.157480315;;-22.1591796875
4.37007874;10.0;;132.1533203125
4.682926829;3.487804878;;-104.3466796875
4.9;8.238095238;;-115.5966796875
6.65;11.49606299;;139.9033203125
3.858267717;7.146341463;;10.5908203125
1.0;8.818897638;;138.4033203125
13.54330709;113.43;;747.8408203125
18.2;10.15748031;;54.6533203125
155.83;8.11023622;;132.1533203125
12.51968504;15.73170732;;-51.3466796875
14.66666667;6.902439024;;4.3408203125
16.19047619;13.5908203125;;
7.666666667;137.8408203125;;
13.55;169.4033203125;;
11.7804878;-53.0966796875;;
2.609756098;-104.3466796875;;
13.36585366;26.1533203125;;
0.755;724.7470703125;;
4.170731707;18.4033203125;;
2.519685039;108.3408203125;;
0.9555;-420.4091796875;;
4.05511811;-15.9091796875;;
9.390243902;77.8408203125;;
1.09;2202.7783203125;;
4.536585366;200.3408203125;;
16.23809524;7.5908203125;;
18.66666667;15.0908203125;;
1.05;1130.1220703125;;
1305.36;747.8408203125;;
4.212598425;114.3408203125;;
4.268292683;200.3408203125;;
0.96;164.2783203125;;
5.866141732;114.3408203125;;
219.38;747.8408203125;;
0.89;-77.7060546875;;
5.866141732;9.4033203125;;
12.56097561;77.8408203125;;
6.487804878;76.0908203125;;
4.341463415;-102.8466796875;;
13.15;167.9033203125;;
6.170731707;4.3408203125;;
4.609756098;-110.5966796875;;
8.228346457;-14.4091796875;;
12.92682927;-53.0966796875;;
5.024390244;70.0908203125;;
10.24390244;-53.0966796875;;
24.19047619;-50.4091796875;;
17.66666667;15.0908203125;;
30.28571429;15.0908203125;;
17.19047619;15.0908203125;;
7.365853659;10.5908203125;;
5.268292683;70.0908203125;;
21.6;90.4033203125;;
18.76190476;-58.1591796875;;
4.842519685;114.3408203125;;
4.842519685;-14.4091796875;;
4.881889764;9.4033203125;;
7.952755906;-14.4091796875;;
6.268292683;76.0908203125;;
13.7007874;139.9033203125;;
8.188976378;-81.6591796875;;
264.93;747.8408203125;;
18.2;169.4033203125;;
10.82926829;12.0908203125;;
9.35;40.6533203125;;
5.024390244;18.4033203125;;
0.25;-596.1279296875;;
12.76190476;-51.9091796875;;
2.362204724;108.3408203125;;
0.59;-334.1279296875;;
492.88;747.8408203125;;
6.692913386;10.9033203125;;
9.68503937;60.6533203125;;
4.37007874;116.0908203125;;
2.731707317;-110.5966796875;;
7.146341463;10.5908203125;;
0.84;-1160.2841796875;;
2.609756098;-104.3466796875;;
8.238095238;-115.5966796875;;
0.76;-299.8466796875;;
6.4;38.9033203125;;
6.170731707;18.4033203125;;
4.803149606;-22.1591796875;;
5.1;32.9033203125;;
13.24390244;26.1533203125;;
0.8005;-230.4091796875;;
8.428571429;-115.5966796875;;
0.752;-329.3466796875;;
10.9047619;7.5908203125;;
7.322834646;-22.1591796875;;
1.11;1885.9658203125;;
1.13;1113.3720703125;;
16.52380952;15.0908203125;;
5.275590551;9.4033203125;;
6.317073171;24.6533203125;;
6.023622047;-81.6591796875;;
13.57142857;7.5908203125;;
14.26829268;-53.0966796875;;
299.52;747.8408203125;;
5.236220472;-22.1591796875;;
0.58;755.5283203125;;
14.0;167.9033203125;;
14.58536585;77.8408203125;;
6.634146341;4.3408203125;;
4.645669291;-22.1591796875;;
5.365853659;200.3408203125;;
8.228346457;-14.4091796875;;
3.779527559;-87.6591796875;;
7.87804878;10.5908203125;;
5.354330709;-22.1591796875;;
6.87804878;4.3408203125;;
12.66666667;-36.3466796875;;
0.65;-281.8154296875;;
12.0952381;13.5908203125;;
2.362204724;108.3408203125;;
1.02;-908.3779296875;;
0.31;-51.4091796875;;
9.095238095;7.5908203125;;
0.36;47.3095703125;;
11.07317073;12.0908203125;;
1697.0;747.8408203125;;
98.0;93.0908203125;;
9.55;40.6533203125;;
14.0;167.9033203125;;
0.57;2332.3720703125;;
12.5984252;60.6533203125;;
20.25;90.4033203125;;
4.536585366;206.5908203125;;
0.95;164.2783203125;;
7.952755906;132.1533203125;;
3.582677165;116.0908203125;;
14.85365854;77.8408203125;;
16.45669291;62.1533203125;;
12.75;40.6533203125;;
5.487804878;70.0908203125;;
4.527559055;116.0908203125;;
20.65;90.4033203125;;
4.527559055;-15.9091796875;;
18.14285714;7.5908203125;;
11.07317073;12.0908203125;;
16.69291339;62.1533203125;;
6.268292683;76.0908203125;;
0.91125;-397.8466796875;;
0.25;-596.1279296875;;
9.292682927;76.0908203125;;
98.0;200.9658203125;;
5.866141732;-81.6591796875;;
7.292682927;208.0908203125;;
0.65;459.3408203125;;
8.047619048;-115.5966796875;;
4.566929134;-87.6591796875;;
9.80952381;7.5908203125;;
0.9935;-540.1591796875;;
14.56692913;139.9033203125;;
10.29268293;77.8408203125;;
1815.151515;882.7783203125;;
11.45;161.6533203125;;
4.9;32.9033203125;;
51.58;774.9658203125;;
7.007874016;10.9033203125;;
1.0;-925.1279296875;;
5.669291339;-22.1591796875;;
19.7;90.4033203125;;
2699.82;747.8408203125;;
12.53658537;12.0908203125;;
0.73;14.2783203125;;
19.25;90.4033203125;;
2.598425197;114.3408203125;;
0.54;176.4658203125;;
16.92913386;62.1533203125;;
7.007874016;10.9033203125;;
6.390243902;4.3408203125;;
10.58536585;12.0908203125;;
1548.484848;1217.2470703125;;
0.95;-72.9716796875;;
32.7;91.4658203125;;
9946.0;3080.2783203125;;
12.55905512;139.9033203125;;
0.32;-43.5966796875;;
5.866141732;3.1533203125;;
4.68503937;114.3408203125;;
4.414634146;200.3408203125;;
15.95238095;7.5908203125;;
1.028;850.7783203125;;
13.61904762;-114.0966796875;;
19.0;15.0908203125;;
20.85714286;13.5908203125;;
5.275590551;3.1533203125;;
11.47619048;13.5908203125;;
6.731707317;18.4033203125;;
50.0;-1770.4091796875;;
29.85;91.9033203125;;
13.92682927;-53.0966796875;;
6.535433071;-15.9091796875;;
8.385826772;10.9033203125;;
7.87804878;10.5908203125;;
12.52380952;-58.1591796875;;
0.33;-26.5341796875;;
27.61904762;15.0908203125;;
0.28;1733.0283203125;;
4.731707317;-102.8466796875;;
2.609756098;-110.5966796875;;
3.487804878;-104.3466796875;;
8.714285714;137.8408203125;;
9.921259843;60.6533203125;;
7.795275591;132.1533203125;;
12.87401575;139.9033203125;;
8.536585366;208.0908203125;;
6.535433071;-15.9091796875;;
16.04761905;-51.9091796875;;
400.82;747.8408203125;;
6.929133858;138.4033203125;;
13.57142857;-38.0966796875;;
19.14285714;15.0908203125;;
5.804878049;70.0908203125;;
41.4;-43.5966796875;;
16.82926829;-51.3466796875;;
5.708661417;-81.6591796875;;
10.76190476;-114.0966796875;;
11.45;161.6533203125;;
5.669291339;9.4033203125;;
0.69;-579.1279296875;;
75.0;-1296.0341796875;;
6.634146341;4.3408203125;;
0.62;755.5283203125;;
4.268292683;206.5908203125;;
11.85;161.6533203125;;
19.52380952;13.5908203125;;
18.38095238;13.5908203125;;
6.463414634;208.0908203125;;
10.19685039;-14.4091796875;;
14.15;84.1533203125;;
2.731707317;-104.3466796875;;
7.804878049;70.0908203125;;
23.05;90.4033203125;;
14490.0;3679.6220703125;;
1.39;1149.5908203125;;
7.390243902;10.5908203125;;
0.95;-1160.2841796875;;
18.66666667;13.5908203125;;
0.608;-305.8466796875;;
6.220472441;-81.6591796875;;
7.756097561;18.4033203125;;
13.6;167.9033203125;;
28.14285714;15.0908203125;;
7.146341463;208.0908203125;;
6.220472441;-80.1591796875;;
5.487804878;70.0908203125;;
7.716535433;10.9033203125;;
8.048780488;70.0908203125;;
9.330708661;9.4033203125;;
22.65;90.4033203125;;
19.04761905;-51.9091796875;;
12.08661417;60.6533203125;;
0.722;-443.0966796875;;
7.519685039;9.4033203125;;
0.37;774.9658203125;;
3.818897638;-15.9091796875;;
9.448818898;54.6533203125;;
4.409448819;-87.6591796875;;
2.731707317;-110.5966796875;;
8.829268293;77.8408203125;;
6.102362205;3.1533203125;;
4.8;32.9033203125;;
0.51;176.4658203125;;
8.238095238;-115.5966796875;;
5.926829268;76.0908203125;;
6.731707317;208.0908203125;;
6.85;38.9033203125;;
426.88;747.8408203125;;
447.56;747.8408203125;;
9.51;253.2548828125;;
13.95121951;26.1533203125;;
23.66666667;-50.4091796875;;
11.69291339;139.9033203125;;
48.0;-51.4091796875;;
19.25;90.4033203125;;
18.3;90.4033203125;;
11.33333333;-114.0966796875;;
13.04878049;-51.3466796875;;
2.609756098;-104.3466796875;;
8.804878049;76.0908203125;;
1.11;2202.7783203125;;
16.52380952;13.5908203125;;
10.04878049;76.0908203125;;
8.385826772;-14.4091796875;;
12.28571429;-114.0966796875;;
11.56097561;12.0908203125;;
5.354330709;-14.4091796875;;
15.76190476;-51.9091796875;;
5.472440945;9.4033203125;;
12.36220472;132.1533203125;;
4.330708661;114.3408203125;;
7.390243902;10.5908203125;;
14.05511811;62.1533203125;;
6.87804878;4.3408203125;;
18.66666667;13.5908203125;;
5.551181102;-15.9091796875;;
2.487804878;-110.5966796875;;
20.64;253.2548828125;;
0.8215;-224.4091796875;;
11.0;161.6533203125;;
5.94488189;-15.9091796875;;
2.56097561;-110.5966796875;;
5.487804878;70.0908203125;;
6.653543307;-15.9091796875;;
4.527559055;116.0908203125;;
0.268235294;29.7783203125;;
14.26829268;-51.3466796875;;
3.897637795;-87.6591796875;;
10.58536585;26.1533203125;;
14.0;169.4033203125;;
5.669291339;3.1533203125;;
7.536585366;70.0908203125;;
8.048780488;-59.0966796875;;
1.15;1165.5595703125;;
14.07317073;77.8408203125;;
6.614173228;-81.6591796875;;
6.299212598;10.9033203125;;
9.952380952;7.5908203125;;
4.951219512;206.5908203125;;
6.811023622;-15.9091796875;;
12.28571429;13.5908203125;;
17.35;169.4033203125;;
13.25;84.1533203125;;
27.4;91.9033203125;;
13.23809524;-36.3466796875;;
9.292682927;76.0908203125;;
8.74015748;9.4033203125;;
23.66666667;-50.4091796875;;
24.55;91.9033203125;;
6.929133858;132.1533203125;;
9.3;253.2548828125;;
4.527559055;116.0908203125;;
17.0;84.1533203125;;
320.99;747.8408203125;;
17.44094488;62.1533203125;;
4.87804878;24.6533203125;;
32.47619048;15.0908203125;;
4.527559055;116.0908203125;;
10.62992126;54.6533203125;;
450.37;747.8408203125;;
4.9;32.9033203125;;
1738.76;747.8408203125;;
15.51181102;62.1533203125;;
12.36220472;60.6533203125;;
205.37;747.8408203125;;
11.56097561;12.0908203125;;
1157.0;2618.2158203125;;
11.82;253.2548828125;;
4.804878049;200.3408203125;;
20.2;90.4033203125;;
0.8235;-298.0966796875;;
5.866141732;-81.6591796875;;
11.61417323;60.6533203125;;
4.37007874;114.3408203125;;
11.0;161.6533203125;;
45.05;96.7783203125;;
28.85;91.9033203125;;
6.634146341;4.3408203125;;
16.22047244;62.1533203125;;
9.390243902;77.8408203125;;
15.23809524;-58.1591796875;;
23.14285714;-50.4091796875;;
0.8715;-426.4091796875;;
5.669291339;9.4033203125;;
0.96905;-354.6591796875;;
5.097560976;-102.8466796875;;
16.42857143;7.5908203125;;
11.61417323;54.6533203125;;
19.04761905;-51.9091796875;;
1.06;1113.3720703125;;
4.609756098;-104.3466796875;;
9.0;7.5908203125;;
11.07317073;12.0908203125;;
8.731707317;77.8408203125;;
6.87804878;18.4033203125;;
16.76190476;7.5908203125;;
13.77952756;62.1533203125;;
0.73;1084.5283203125;;
7.677165354;-22.1591796875;;
9.921259843;60.6533203125;;
9.87804878;-59.0966796875;;
7.204724409;-80.1591796875;;
2750.704225;-25.7529296875;;
17.33333333;13.5908203125;;
0.89;-151.7841796875;;
1.11;-152.6591796875;;
3.897637795;116.0908203125;;
6.268292683;76.0908203125;;
8.070866142;-14.4091796875;;
1.14;1149.5908203125;;
10.0;-53.0966796875;;
1663.636364;549.4658203125;;
5.073170732;70.0908203125;;
11.69291339;139.9033203125;;
4.951219512;206.5908203125;;
14.14285714;-58.1591796875;;
11.14285714;-114.0966796875;;
0.84;493.2783203125;;
4.951219512;200.3408203125;;
6.66;87.1533203125;;
7.571428571;137.8408203125;;
7.85;38.9033203125;;
17.33333333;13.5908203125;;
11.09756098;-53.0966796875;;
11.6097561;26.1533203125;;
0.9655;-418.9091796875;;
11.76190476;13.5908203125;;
1.28;-314.9716796875;;
9.55;40.6533203125;;
2.731707317;-104.3466796875;;
14.34146341;77.8408203125;;
676.056338;-564.9091796875;;
7.12195122;10.5908203125;;
0.9715;-390.6591796875;;
17.85365854;77.8408203125;;
8.6;40.6533203125;;
5.354330709;-14.4091796875;;
5.196850394;-22.1591796875;;
6.417322835;-80.1591796875;;
1064.98;747.8408203125;;
7.362204724;-15.9091796875;;
11.07317073;26.1533203125;;
14.72440945;139.9033203125;;
6.634146341;4.3408203125;;
54.92;-26.5341796875;;
2.204724409;108.3408203125;;
10.82926829;12.0908203125;;
14.58536585;77.8408203125;;
6.6;38.9033203125;;
12.04878049;12.0908203125;;
8.307086614;132.1533203125;;
6.268292683;76.0908203125;;
7.086614173;-15.9091796875;;
8.228346457;-14.4091796875;;
19.47619048;13.5908203125;;
13.04761905;-114.0966796875;;
0.1;3118.7783203125;;
21.14285714;15.0908203125;;
17.42857143;-51.9091796875;;
0.129411765;-303.5341796875;;
9.55;40.6533203125;;
7.170731707;18.4033203125;;
15.7;169.4033203125;;
12.36220472;60.6533203125;;
5.196850394;-14.4091796875;;
0.27;-543.8154296875;;
5.658536585;70.0908203125;;
22.65;90.4033203125;;
6.609756098;24.6533203125;;
8.476190476;-115.5966796875;;
1.0;-925.1279296875;;
7.007874016;-81.6591796875;;
2.487804878;-104.3466796875;;
11.85;161.6533203125;;
9.048780488;76.0908203125;;
6.653543307;-15.9091796875;;
0.958333333;56.9658203125;;
9.341463415;10.5908203125;;
18.66666667;13.5908203125;;
5.866141732;-81.6591796875;;
7.362204724;-22.1591796875;;
2.975609756;-104.3466796875;;
6.535433071;-15.9091796875;;
13.04761905;-58.1591796875;;
9.170731707;77.8408203125;;
4.05511811;-15.9091796875;;
34.4;-26.5341796875;;
14.66666667;-58.1591796875;;
4.731707317;18.4033203125;;
9.048780488;76.0908203125;;
4.05511811;-15.9091796875;;
5.87804878;18.4033203125;;
1.04;-4.3466796875;;
6.268292683;76.0908203125;;
14.15;84.1533203125;;
5.609756098;18.4033203125;;
5.236220472;-22.1591796875;;
0.93175;-353.1591796875;;
1.06;1130.1220703125;;
16.85714286;-51.9091796875;;
12.28571429;-38.0966796875;;
6.4;38.9033203125;;
4.409448819;-87.6591796875;;
11.33858268;139.9033203125;;
14.43902439;26.1533203125;;
4.173228346;-87.6591796875;;
6.146341463;76.0908203125;;
11.5;11.5439453125;;
11.80487805;12.0908203125;;
5.275590551;3.1533203125;;
12.85714286;-36.3466796875;;
11.61904762;13.5908203125;;
5.87804878;24.6533203125;;
9.3;40.6533203125;;
1.0035;-534.1591796875;;
0.88375;-278.0966796875;;
6.609756098;208.0908203125;;
8.74015748;54.6533203125;;
6.609756098;208.0908203125;;
27.4;91.9033203125;;
7.637795276;116.0908203125;;
1.69;541.5283203125;;
10.04761905;7.5908203125;;
17.44094488;62.1533203125;;
11.47619048;13.5908203125;;
27.61904762;15.0908203125;;
17.04761905;7.5908203125;;
766.9;747.8408203125;;
7.634146341;10.5908203125;;
5.078740157;3.1533203125;;
0.832;-198.8466796875;;
15.73170732;-51.3466796875;;
98.8;826.0908203125;;
0.87325;-177.0966796875;;
5.9;32.9033203125;;
14.85;169.4033203125;;
4.291338583;-87.6591796875;;
4.487804878;-102.8466796875;;
8.56097561;70.0908203125;;
2.96;-240.9951171875;;
16.1;169.4033203125;;
11.8503937;60.6533203125;;
11.09756098;-59.0966796875;;
4.682926829;206.5908203125;;
2.047244094;108.3408203125;;
9.094488189;-14.4091796875;;
8.818897638;132.1533203125;;
1.01525;-389.1591796875;;
5.393700787;114.3408203125;;
11.85;161.6533203125;;
13.55;167.9033203125;;
4.536585366;200.3408203125;;
1.03875;-466.9091796875;;
4.645669291;-22.1591796875;;
27.9;91.9033203125;;
4.365853659;-102.8466796875;;
27.0;91.9033203125;;
4.414634146;206.5908203125;;
35.6;774.9658203125;;
8.228346457;-15.9091796875;;
4.55;32.9033203125;;
