y_test;y_test_pred;y_test_pred_proba
0;1;0.49228082092831693
0;0;0.7350874355262503
0;0;0.6207291823386784
0;0;0.5776703045532997
0;0;0.5429293753904018
0;0;0.6249994869860774
1;0;0.6310595673283865
0;1;0.4491319725930044
1;1;0.4316475701739159
1;0;0.6192908729550478
0;0;0.5306292641410231
0;0;0.6224617408479215
1;1;0.3179266176063886
1;1;0.31678494569000976
0;1;0.49268459405563236
0;1;0.4923139928345013
0;1;0.43826007913173404
0;1;0.3527399763264896
0;1;0.4369877016404267
1;1;0.43659865324014596
1;1;0.36820478571476434
0;1;0.49249127898037964
0;1;0.41766486533385805
0;0;0.7110371059354602
1;1;0.4497175111542199
0;0;0.5345786729414685
1;0;0.516792463589909
1;1;0.3171213159333594
1;1;0.4397844474480066
0;0;0.7102149468932828
0;0;0.6321418577038439
1;0;0.5297425365714126
0;0;0.53085019409556
1;1;0.43713103410104687
0;1;0.49303131818479734
1;1;0.2709927934220207
1;1;0.43656543998437125
0;0;0.6244771577756866
1;1;0.4368680138306071
1;1;0.3190573684051219
1;1;0.3768867418095961
1;1;0.4366567940472345
1;1;0.44936980207520594
0;0;0.6245276631828598
0;1;0.3532901831132059
1;1;0.31729699611074436
0;1;0.3526534701924273
1;1;0.4490522954429548
1;1;0.4416040779745495
0;0;0.7568647214073416
1;1;0.36871748115066266
1;1;0.36741361199658606
1;0;0.5400541378482582
0;0;0.709702279166628
0;1;0.41879923245786604
0;0;0.7087703263501733
0;1;0.41865358623927157
0;1;0.3529983881070639
0;0;0.6235106968251064
0;0;0.5298415452977578
1;1;0.36777281692732083
1;1;0.3172604640655848
1;0;0.6225574168405117
0;0;0.707169771974337
0;1;0.3188691481403777
0;0;0.6200492454324079
1;1;0.31654018914526755
0;0;0.5413629818107182
1;1;0.4368543528223466
1;0;0.7360690496918324
1;1;0.5101630303607688
0;0;0.5282692123783747
1;1;0.41748610366987726
0;0;0.6400234920108457
1;1;0.3763034418565463
0;0;0.6228777999757916
0;1;0.437076219695622
0;1;0.44756031023835463
1;1;0.43702114438335005
0;0;0.7092801660609971
0;0;0.6217067788055142
1;1;0.4317728437607807
0;1;0.4925719821548334
0;0;0.5317095805653624
0;0;0.5262778251971829
1;1;0.3517639781174232
0;1;0.3162930513977525
1;1;0.43801602723345834
0;0;0.5441402862204802
0;1;0.4490996667765025
0;1;0.49245969420855235
1;1;0.45059170279949123
0;0;0.544340951260481
0;1;0.5104628434045094
0;0;0.6229154723573783
1;0;0.5339568896240693
1;1;0.37677777146925234
0;0;0.5337206906873646
0;0;0.5428033386158384
1;1;0.43659599534701277
1;0;0.6306288505654427
1;1;0.510369602730394
1;1;0.269569040998343
1;1;0.43327283844801534
1;1;0.36871585958864084
1;1;0.4503268593703878
0;0;0.5289448488079057
0;0;0.5418792246792089
0;0;0.5267335579370324
0;0;0.6244486893135626
1;1;0.44941119549798986
0;0;0.5350767699014548
0;0;0.7589997216253854
1;1;0.36786204612016377
0;1;0.5104284331609861
1;1;0.4361798203956396
1;1;0.3202770743953798
1;1;0.27112784365351267
1;1;0.44905569759745956
1;1;0.4370906547263927
1;1;0.4516176286749391
1;1;0.5101110204923136
0;1;0.4931002470744067
0;0;0.6252013478956967
1;1;0.45185164012613716
0;1;0.4930139047876186
0;1;0.31811530999298393
0;0;0.7190511101870611
1;1;0.3518963002657039
0;0;0.5311810229886152
0;0;0.7430128802408961
1;1;0.4515005448916259
0;1;0.44911049926601027
0;0;0.5438386696487041
1;1;0.41828772118489516
0;0;0.5844738107696758
1;1;0.3524799056598407
1;1;0.3211742254009632
0;1;0.4924761404447035
0;0;0.6204804683096081
1;1;0.4371063422937777
0;0;0.6489139403530305
1;1;0.44939746243263157
0;1;0.3174229986265008
1;0;0.5260495234291721
1;1;0.3176748870962591
0;0;0.5332898365670823
1;0;0.6221452680596272
1;1;0.5101371739320835
0;1;0.35337327518946315
1;1;0.3688477646712356
1;1;0.31698153579548893
1;0;0.6863080976010775
0;0;0.5325328679069747
1;1;0.4356989880279285
0;0;0.5311638592934332
0;0;0.7033835905241141
0;1;0.4474409366393627
1;0;0.6314950765378992
0;0;0.7441658320416284
0;0;0.5421879957961652
1;0;0.6036013120086587
0;1;0.3164394866207859
1;0;0.5988066760291846
0;1;0.4491426134629969
1;1;0.3167354023742751
1;1;0.37645292713045453
0;1;0.4185281936282984
1;0;0.6287597686341264
1;1;0.43671756238177534
0;1;0.44902204908081206
1;1;0.3766402720160867
0;0;0.7299206893784984
1;1;0.367548742736892
0;1;0.43731144381695153
0;0;0.5736283561540729
0;0;0.6233415857230861
1;1;0.3680398176220898
1;1;0.43770464905790973
0;0;0.5402628353090771
1;1;0.4460046037201119
0;1;0.41832226369782555
0;1;0.4182634528360826
1;1;0.43561251693403247
1;1;0.5100171429538294
0;0;0.6220225923259155
1;1;0.43692798863156806
1;0;0.5404712110111152
1;1;0.37683744511911144
1;1;0.37726758976580826
0;0;0.5302881045329627
1;1;0.44957094782635687
0;1;0.5093259878671083
1;0;0.6216475157590444
0;0;0.5263918673354332
0;0;0.5335054184791567
1;0;0.6199035925034411
0;1;0.44966715459306167
1;1;0.45208544301979264
0;1;0.44708251861838877
0;1;0.510416815115932
